DISTRITO,MAT_CRECHE,DEM_CRECHE,ANO,MES_ANO_REF,DISTRITO_F,TOTAL,SIGLA_DIST
SAO DOMINGOS,992.0,809.0,2012.0,jun-12,São Domingos,4291,SDO
SAO DOMINGOS,995.0,976.0,2012.0,set-12,São Domingos,4291,SDO
SAO DOMINGOS,996.0,569.0,2012.0,dez-12,São Domingos,4291,SDO
SAO DOMINGOS,866.0,650.0,2013.0,mar-13,São Domingos,4342,SDO
SAO DOMINGOS,870.0,788.0,2013.0,jun-13,São Domingos,4342,SDO
SAO DOMINGOS,870.0,986.0,2013.0,set-13,São Domingos,4342,SDO
SAO DOMINGOS,868.0,584.0,2013.0,dez-13,São Domingos,4342,SDO
SAO DOMINGOS,1256.0,395.0,2014.0,mar-14,São Domingos,4391,SDO
SAO DOMINGOS,1299.0,476.0,2014.0,jun-14,São Domingos,4391,SDO
SAO DOMINGOS,1430.0,596.0,2014.0,set-14,São Domingos,4391,SDO
SAO DOMINGOS,1583.0,199.0,2014.0,dez-14,São Domingos,4391,SDO
SAO DOMINGOS,1639.0,314.0,2015.0,mar-15,São Domingos,4437,SDO
SAO DOMINGOS,1644.0,377.0,2015.0,jun-15,São Domingos,4437,SDO
SAO DOMINGOS,1657.0,562.0,2015.0,set-15,São Domingos,4437,SDO
SAO DOMINGOS,1652.0,215.0,2015.0,dez-15,São Domingos,4437,SDO
SAO DOMINGOS,1653.0,349.0,2016.0,mar-16,São Domingos,4338,SDO
SAO DOMINGOS,1666.0,461.0,2016.0,jun-16,São Domingos,4338,SDO
SAO DOMINGOS,1664.0,655.0,2016.0,set-16,São Domingos,4338,SDO
SAO DOMINGOS,1668.0,309.0,2016.0,dez-16,São Domingos,4338,SDO
SAO DOMINGOS,1645.0,457.0,2017.0,mar-17,São Domingos,4240,SDO
SAO DOMINGOS,1642.0,526.0,2017.0,jun-17,São Domingos,4240,SDO
SAO DOMINGOS,1648.0,676.0,2017.0,set-17,São Domingos,4240,SDO
SAO DOMINGOS,1660.0,215.0,2017.0,dez-17,São Domingos,4240,SDO
SAO LUCAS,366.0,438.0,2006.0,jun-06,São Lucas,7104,SLU
SAO LUCAS,371.0,563.0,2006.0,set-06,São Lucas,7104,SLU
SAO LUCAS,362.0,496.0,2006.0,dez-06,São Lucas,7104,SLU
SAO LUCAS,431.0,475.0,2007.0,mar-07,São Lucas,6961,SLU
SAO LUCAS,436.0,424.0,2007.0,jun-07,São Lucas,6961,SLU
SAO LUCAS,442.0,1094.0,2007.0,set-07,São Lucas,6961,SLU
SAO LUCAS,449.0,366.0,2007.0,dez-07,São Lucas,6961,SLU
SAO LUCAS,508.0,444.0,2008.0,mar-08,São Lucas,6819,SLU
SAO LUCAS,517.0,499.0,2008.0,jun-08,São Lucas,6819,SLU
SAO LUCAS,521.0,755.0,2008.0,set-08,São Lucas,6819,SLU
SAO LUCAS,565.0,337.0,2008.0,dez-08,São Lucas,6819,SLU
SAO LUCAS,604.0,410.0,2009.0,mar-09,São Lucas,6672,SLU
SAO LUCAS,602.0,512.0,2009.0,jun-09,São Lucas,6672,SLU
SAO LUCAS,602.0,544.0,2009.0,set-09,São Lucas,6672,SLU
SAO LUCAS,600.0,601.0,2009.0,dez-09,São Lucas,6672,SLU
SAO LUCAS,615.0,492.0,2010.0,mar-10,São Lucas,6527,SLU
SAO LUCAS,616.0,595.0,2010.0,jun-10,São Lucas,6527,SLU
SAO LUCAS,613.0,879.0,2010.0,set-10,São Lucas,6527,SLU
SAO LUCAS,610.0,697.0,2010.0,dez-10,São Lucas,6527,SLU
SAO LUCAS,957.0,845.0,2011.0,mar-11,São Lucas,6543,SLU
SAO LUCAS,948.0,877.0,2011.0,jun-11,São Lucas,6543,SLU
SAO LUCAS,954.0,1034.0,2011.0,set-11,São Lucas,6543,SLU
SAO LUCAS,955.0,538.0,2011.0,dez-11,São Lucas,6543,SLU
SAO LUCAS,1137.0,469.0,2012.0,mar-12,São Lucas,6559,SLU
SAO LUCAS,1163.0,648.0,2012.0,jun-12,São Lucas,6559,SLU
SAO LUCAS,1174.0,857.0,2012.0,set-12,São Lucas,6559,SLU
SAO LUCAS,1182.0,373.0,2012.0,dez-12,São Lucas,6559,SLU
SAO LUCAS,1209.0,381.0,2013.0,mar-13,São Lucas,6569,SLU
SAO LUCAS,1248.0,492.0,2013.0,jun-13,São Lucas,6569,SLU
SAO LUCAS,1253.0,662.0,2013.0,set-13,São Lucas,6569,SLU
SAO LUCAS,1251.0,315.0,2013.0,dez-13,São Lucas,6569,SLU
SAO LUCAS,1487.0,223.0,2014.0,mar-14,São Lucas,6576,SLU
SAO LUCAS,1580.0,274.0,2014.0,jun-14,São Lucas,6576,SLU
SAO LUCAS,1579.0,433.0,2014.0,set-14,São Lucas,6576,SLU
SAO LUCAS,1580.0,233.0,2014.0,dez-14,São Lucas,6576,SLU
SAO LUCAS,1558.0,330.0,2015.0,mar-15,São Lucas,6579,SLU
SAO LUCAS,1566.0,416.0,2015.0,jun-15,São Lucas,6579,SLU
SAO LUCAS,1572.0,534.0,2015.0,set-15,São Lucas,6579,SLU
SAO LUCAS,1627.0,162.0,2015.0,dez-15,São Lucas,6579,SLU
SAO LUCAS,1559.0,363.0,2016.0,mar-16,São Lucas,6478,SLU
SAO LUCAS,1573.0,454.0,2016.0,jun-16,São Lucas,6478,SLU
SAO LUCAS,1578.0,625.0,2016.0,set-16,São Lucas,6478,SLU
SAO LUCAS,1576.0,305.0,2016.0,dez-16,São Lucas,6478,SLU
SAO LUCAS,1507.0,528.0,2017.0,mar-17,São Lucas,6375,SLU
SAO LUCAS,1534.0,609.0,2017.0,jun-17,São Lucas,6375,SLU
SAO LUCAS,1538.0,752.0,2017.0,set-17,São Lucas,6375,SLU
SAO LUCAS,1558.0,422.0,2017.0,dez-17,São Lucas,6375,SLU
SAO MATEUS,989.0,1562.0,2006.0,jun-06,São Mateus,9304,SMT
SAO MATEUS,978.0,2008.0,2006.0,set-06,São Mateus,9304,SMT
SAO MATEUS,1014.0,1638.0,2006.0,dez-06,São Mateus,9304,SMT
SAO MATEUS,1288.0,1397.0,2007.0,mar-07,São Mateus,8977,SMT
SAO MATEUS,1456.0,1286.0,2007.0,jun-07,São Mateus,8977,SMT
SAO MATEUS,1502.0,2437.0,2007.0,set-07,São Mateus,8977,SMT
SAO MATEUS,1516.0,1101.0,2007.0,dez-07,São Mateus,8977,SMT
SAO MATEUS,2063.0,1205.0,2008.0,mar-08,São Mateus,8646,SMT
SAO MATEUS,2068.0,1339.0,2008.0,jun-08,São Mateus,8646,SMT
SAO MATEUS,2082.0,1850.0,2008.0,set-08,São Mateus,8646,SMT
SAO MATEUS,2075.0,594.0,2008.0,dez-08,São Mateus,8646,SMT
SAO MATEUS,2027.0,753.0,2009.0,mar-09,São Mateus,8323,SMT
SAO MATEUS,2007.0,1003.0,2009.0,jun-09,São Mateus,8323,SMT
SAO MATEUS,2.0,1055.0,2009.0,set-09,São Mateus,8323,SMT
SAO MATEUS,1852.0,603.0,2009.0,dez-09,São Mateus,8323,SMT
SAO MATEUS,1968.0,758.0,2010.0,mar-10,São Mateus,8022,SMT
SAO MATEUS,1967.0,994.0,2010.0,jun-10,São Mateus,8022,SMT
SAO MATEUS,1970.0,1521.0,2010.0,set-10,São Mateus,8022,SMT
SAO MATEUS,1944.0,1225.0,2010.0,dez-10,São Mateus,8022,SMT
SAO MATEUS,2680.0,1653.0,2011.0,mar-11,São Mateus,8287,SMT
SAO MATEUS,2665.0,1969.0,2011.0,jun-11,São Mateus,8287,SMT
SAO MATEUS,2686.0,2366.0,2011.0,set-11,São Mateus,8287,SMT
SAO MATEUS,2662.0,1564.0,2011.0,dez-11,São Mateus,8287,SMT
SAO MATEUS,2541.0,1966.0,2012.0,mar-12,São Mateus,8553,SMT
SAO MATEUS,2624.0,2157.0,2012.0,jun-12,São Mateus,8553,SMT
SAO MATEUS,2790.0,2462.0,2012.0,set-12,São Mateus,8553,SMT
SAO MATEUS,2799.0,1416.0,2012.0,dez-12,São Mateus,8553,SMT
SAO MATEUS,2693.0,1605.0,2013.0,mar-13,São Mateus,8821,SMT
SAO MATEUS,3011.0,1654.0,2013.0,jun-13,São Mateus,8821,SMT
SAO MATEUS,3017.0,2030.0,2013.0,set-13,São Mateus,8821,SMT
SAO MATEUS,3078.0,1124.0,2013.0,dez-13,São Mateus,8821,SMT
SAO MATEUS,3280.0,1466.0,2014.0,mar-14,São Mateus,9084,SMT
SAO MATEUS,3286.0,1756.0,2014.0,jun-14,São Mateus,9084,SMT
SAO MATEUS,3290.0,2314.0,2014.0,set-14,São Mateus,9084,SMT
SAO MATEUS,3279.0,1162.0,2014.0,dez-14,São Mateus,9084,SMT
SAO MATEUS,3463.0,1436.0,2015.0,mar-15,São Mateus,9353,SMT
SAO MATEUS,3475.0,1746.0,2015.0,jun-15,São Mateus,9353,SMT
SAO MATEUS,3587.0,1910.0,2015.0,set-15,São Mateus,9353,SMT
SAO MATEUS,3900.0,969.0,2015.0,dez-15,São Mateus,9353,SMT
SAO MATEUS,3941.0,1300.0,2016.0,mar-16,São Mateus,9100,SMT
SAO MATEUS,3960.0,1635.0,2016.0,jun-16,São Mateus,9100,SMT
SAO MATEUS,4057.0,1965.0,2016.0,set-16,São Mateus,9100,SMT
SAO MATEUS,4055.0,960.0,2016.0,dez-16,São Mateus,9100,SMT
SAO MATEUS,4261.0,1290.0,2017.0,mar-17,São Mateus,8849,SMT
SAO MATEUS,4269.0,1559.0,2017.0,jun-17,São Mateus,8849,SMT
SAO MATEUS,4273.0,1956.0,2017.0,set-17,São Mateus,8849,SMT
SAO MATEUS,4382.0,574.0,2017.0,dez-17,São Mateus,8849,SMT
SAO MIGUEL,621.0,560.0,2006.0,jun-06,São Miguel,5652,SMI
SAO MIGUEL,659.0,816.0,2006.0,set-06,São Miguel,5652,SMI
SAO MIGUEL,742.0,1309.0,2006.0,dez-06,São Miguel,5652,SMI
SAO MIGUEL,614.0,848.0,2007.0,mar-07,São Miguel,5402,SMI
SAO MIGUEL,878.0,606.0,2007.0,jun-07,São Miguel,5402,SMI
SAO MIGUEL,960.0,1414.0,2007.0,set-07,São Miguel,5402,SMI
SAO MIGUEL,964.0,736.0,2007.0,dez-07,São Miguel,5402,SMI
SAO MIGUEL,1414.0,929.0,2008.0,mar-08,São Miguel,5154,SMI
SAO MIGUEL,1342.0,1033.0,2008.0,jun-08,São Miguel,5154,SMI
SAO MIGUEL,1353.0,1249.0,2008.0,set-08,São Miguel,5154,SMI
SAO MIGUEL,1357.0,344.0,2008.0,dez-08,São Miguel,5154,SMI
SAO MIGUEL,1434.0,434.0,2009.0,mar-09,São Miguel,4914,SMI
SAO MIGUEL,1557.0,485.0,2009.0,jun-09,São Miguel,4914,SMI
SAO MIGUEL,1555.0,415.0,2009.0,set-09,São Miguel,4914,SMI
SAO MIGUEL,1685.0,385.0,2009.0,dez-09,São Miguel,4914,SMI
SAO MIGUEL,1676.0,473.0,2010.0,mar-10,São Miguel,4698,SMI
SAO MIGUEL,1699.0,510.0,2010.0,jun-10,São Miguel,4698,SMI
SAO MIGUEL,1709.0,760.0,2010.0,set-10,São Miguel,4698,SMI
SAO MIGUEL,1685.0,687.0,2010.0,dez-10,São Miguel,4698,SMI
SAO MIGUEL,2091.0,921.0,2011.0,mar-11,São Miguel,5008,SMI
SAO MIGUEL,2111.0,1055.0,2011.0,jun-11,São Miguel,5008,SMI
SAO MIGUEL,2095.0,1342.0,2011.0,set-11,São Miguel,5008,SMI
SAO MIGUEL,2085.0,535.0,2011.0,dez-11,São Miguel,5008,SMI
SAO MIGUEL,2190.0,776.0,2012.0,mar-12,São Miguel,5331,SMI
SAO MIGUEL,2397.0,988.0,2012.0,jun-12,São Miguel,5331,SMI
SAO MIGUEL,2209.0,1192.0,2012.0,set-12,São Miguel,5331,SMI
SAO MIGUEL,2222.0,459.0,2012.0,dez-12,São Miguel,5331,SMI
SAO MIGUEL,2168.0,594.0,2013.0,mar-13,São Miguel,5668,SMI
SAO MIGUEL,2257.0,803.0,2013.0,jun-13,São Miguel,5668,SMI
SAO MIGUEL,2255.0,1098.0,2013.0,set-13,São Miguel,5668,SMI
SAO MIGUEL,2265.0,489.0,2013.0,dez-13,São Miguel,5668,SMI
SAO MIGUEL,2347.0,682.0,2014.0,mar-14,São Miguel,6018,SMI
SAO MIGUEL,2461.0,760.0,2014.0,jun-14,São Miguel,6018,SMI
SAO MIGUEL,2550.0,975.0,2014.0,set-14,São Miguel,6018,SMI
SAO MIGUEL,2536.0,344.0,2014.0,dez-14,São Miguel,6018,SMI
SAO MIGUEL,2713.0,542.0,2015.0,mar-15,São Miguel,6381,SMI
SAO MIGUEL,2754.0,640.0,2015.0,jun-15,São Miguel,6381,SMI
SAO MIGUEL,2740.0,995.0,2015.0,set-15,São Miguel,6381,SMI
SAO MIGUEL,2744.0,381.0,2015.0,dez-15,São Miguel,6381,SMI
SAO MIGUEL,2643.0,578.0,2016.0,mar-16,São Miguel,6168,SMI
SAO MIGUEL,2657.0,684.0,2016.0,jun-16,São Miguel,6168,SMI
SAO MIGUEL,2664.0,972.0,2016.0,set-16,São Miguel,6168,SMI
SAO MIGUEL,2663.0,216.0,2016.0,dez-16,São Miguel,6168,SMI
SAO MIGUEL,2628.0,347.0,2017.0,mar-17,São Miguel,5949,SMI
SAO MIGUEL,2634.0,429.0,2017.0,jun-17,São Miguel,5949,SMI
SAO MIGUEL,2629.0,724.0,2017.0,set-17,São Miguel,5949,SMI
SAO MIGUEL,2662.0,173.0,2017.0,dez-17,São Miguel,5949,SMI
SAO RAFAEL,1414.0,2420.0,2006.0,jun-06,São Rafael,9704,SRA
SAO RAFAEL,1339.0,2900.0,2006.0,set-06,São Rafael,9704,SRA
SAO RAFAEL,1296.0,2752.0,2006.0,dez-06,São Rafael,9704,SRA
SAO RAFAEL,1867.0,1803.0,2007.0,mar-07,São Rafael,9464,SRA
SAO RAFAEL,1942.0,1683.0,2007.0,jun-07,São Rafael,9464,SRA
SAO RAFAEL,1942.0,3063.0,2007.0,set-07,São Rafael,9464,SRA
SAO RAFAEL,1968.0,1442.0,2007.0,dez-07,São Rafael,9464,SRA
SAO RAFAEL,2035.0,1661.0,2008.0,mar-08,São Rafael,9229,SRA
SAO RAFAEL,2182.0,1856.0,2008.0,jun-08,São Rafael,9229,SRA
SAO RAFAEL,2178.0,2530.0,2008.0,set-08,São Rafael,9229,SRA
SAO RAFAEL,2167.0,578.0,2008.0,dez-08,São Rafael,9229,SRA
SAO RAFAEL,2377.0,969.0,2009.0,mar-09,São Rafael,8995,SRA
SAO RAFAEL,2394.0,1298.0,2009.0,jun-09,São Rafael,8995,SRA
SAO RAFAEL,2358.0,1416.0,2009.0,set-09,São Rafael,8995,SRA
SAO RAFAEL,2359.0,998.0,2009.0,dez-09,São Rafael,8995,SRA
SAO RAFAEL,2441.0,1204.0,2010.0,mar-10,São Rafael,8752,SRA
SAO RAFAEL,2453.0,1557.0,2010.0,jun-10,São Rafael,8752,SRA
SAO RAFAEL,2453.0,2135.0,2010.0,set-10,São Rafael,8752,SRA
SAO RAFAEL,2437.0,2099.0,2010.0,dez-10,São Rafael,8752,SRA
SAO RAFAEL,3148.0,2527.0,2011.0,mar-11,São Rafael,8811,SRA
SAO RAFAEL,3142.0,2946.0,2011.0,jun-11,São Rafael,8811,SRA
SAO RAFAEL,3142.0,3435.0,2011.0,set-11,São Rafael,8811,SRA
SAO RAFAEL,3115.0,1778.0,2011.0,dez-11,São Rafael,8811,SRA
SAO RAFAEL,3261.0,2553.0,2012.0,mar-12,São Rafael,8864,SRA
SAO RAFAEL,3256.0,3155.0,2012.0,jun-12,São Rafael,8864,SRA
SAO RAFAEL,3260.0,3718.0,2012.0,set-12,São Rafael,8864,SRA
SAO RAFAEL,3262.0,1857.0,2012.0,dez-12,São Rafael,8864,SRA
SAO RAFAEL,3178.0,2226.0,2013.0,mar-13,São Rafael,8910,SRA
SAO RAFAEL,3223.0,2640.0,2013.0,jun-13,São Rafael,8910,SRA
SAO RAFAEL,3515.0,2999.0,2013.0,set-13,São Rafael,8910,SRA
SAO RAFAEL,3522.0,1850.0,2013.0,dez-13,São Rafael,8910,SRA
SAO RAFAEL,3472.0,2391.0,2014.0,mar-14,São Rafael,8945,SRA
SAO RAFAEL,3480.0,2893.0,2014.0,jun-14,São Rafael,8945,SRA
SAO RAFAEL,3475.0,3492.0,2014.0,set-14,São Rafael,8945,SRA
SAO RAFAEL,3459.0,2027.0,2014.0,dez-14,São Rafael,8945,SRA
SAO RAFAEL,3571.0,2423.0,2015.0,mar-15,São Rafael,8977,SRA
SAO RAFAEL,3574.0,2864.0,2015.0,jun-15,São Rafael,8977,SRA
SAO RAFAEL,3793.0,3181.0,2015.0,set-15,São Rafael,8977,SRA
SAO RAFAEL,3888.0,1746.0,2015.0,dez-15,São Rafael,8977,SRA
SAO RAFAEL,4017.0,2055.0,2016.0,mar-16,São Rafael,8935,SRA
SAO RAFAEL,4031.0,2363.0,2016.0,jun-16,São Rafael,8935,SRA
SAO RAFAEL,4048.0,2960.0,2016.0,set-16,São Rafael,8935,SRA
SAO RAFAEL,4043.0,1753.0,2016.0,dez-16,São Rafael,8935,SRA
SAO RAFAEL,3999.0,2113.0,2017.0,mar-17,São Rafael,8890,SRA
SAO RAFAEL,4002.0,2481.0,2017.0,jun-17,São Rafael,8890,SRA
SAO RAFAEL,4007.0,2889.0,2017.0,set-17,São Rafael,8890,SRA
SAO RAFAEL,4023.0,1412.0,2017.0,dez-17,São Rafael,8890,SRA
SAPOPEMBA,2133.0,2781.0,2006.0,jun-06,Sapopemba,17481,SAP
SAPOPEMBA,2153.0,3760.0,2006.0,set-06,Sapopemba,17481,SAP
SAPOPEMBA,2108.0,3322.0,2006.0,dez-06,Sapopemba,17481,SAP
SAPOPEMBA,2641.0,2481.0,2007.0,mar-07,Sapopemba,16898,SAP
SAPOPEMBA,2790.0,2249.0,2007.0,jun-07,Sapopemba,16898,SAP
SAPOPEMBA,2893.0,4237.0,2007.0,set-07,Sapopemba,16898,SAP
SAPOPEMBA,2900.0,2275.0,2007.0,dez-07,Sapopemba,16898,SAP
SAPOPEMBA,3501.0,2256.0,2008.0,mar-08,Sapopemba,16327,SAP
SAPOPEMBA,3577.0,2767.0,2008.0,jun-08,Sapopemba,16327,SAP
SAPOPEMBA,3595.0,3761.0,2008.0,set-08,Sapopemba,16327,SAP
SAPOPEMBA,3595.0,1307.0,2008.0,dez-08,Sapopemba,16327,SAP
SAPOPEMBA,3646.0,1718.0,2009.0,mar-09,Sapopemba,15768,SAP
SAPOPEMBA,3638.0,2167.0,2009.0,jun-09,Sapopemba,15768,SAP
SAPOPEMBA,3618.0,2181.0,2009.0,set-09,Sapopemba,15768,SAP
SAPOPEMBA,3737.0,1705.0,2009.0,dez-09,Sapopemba,15768,SAP
SAPOPEMBA,3977.0,2081.0,2010.0,mar-10,Sapopemba,15246,SAP
SAPOPEMBA,3996.0,2504.0,2010.0,jun-10,Sapopemba,15246,SAP
SAPOPEMBA,4027.0,3409.0,2010.0,set-10,Sapopemba,15246,SAP
SAPOPEMBA,3984.0,3201.0,2010.0,dez-10,Sapopemba,15246,SAP
SAPOPEMBA,5525.0,3665.0,2011.0,mar-11,Sapopemba,15636,SAP
SAPOPEMBA,5600.0,4160.0,2011.0,jun-11,Sapopemba,15636,SAP
SAPOPEMBA,5651.0,4798.0,2011.0,set-11,Sapopemba,15636,SAP
SAPOPEMBA,5595.0,2912.0,2011.0,dez-11,Sapopemba,15636,SAP
SAPOPEMBA,5553.0,4005.0,2012.0,mar-12,Sapopemba,16020,SAP
SAPOPEMBA,5555.0,4772.0,2012.0,jun-12,Sapopemba,16020,SAP
SAPOPEMBA,5552.0,5676.0,2012.0,set-12,Sapopemba,16020,SAP
SAPOPEMBA,5742.0,3200.0,2012.0,dez-12,Sapopemba,16020,SAP
SAPOPEMBA,5561.0,3502.0,2013.0,mar-13,Sapopemba,16404,SAP
SAPOPEMBA,5614.0,4189.0,2013.0,jun-13,Sapopemba,16404,SAP
SAPOPEMBA,5598.0,5009.0,2013.0,set-13,Sapopemba,16404,SAP
SAPOPEMBA,5675.0,2723.0,2013.0,dez-13,Sapopemba,16404,SAP
SAPOPEMBA,5917.0,3307.0,2014.0,mar-14,Sapopemba,16784,SAP
SAPOPEMBA,5940.0,3914.0,2014.0,jun-14,Sapopemba,16784,SAP
SAPOPEMBA,5932.0,4929.0,2014.0,set-14,Sapopemba,16784,SAP
SAPOPEMBA,5912.0,2336.0,2014.0,dez-14,Sapopemba,16784,SAP
SAPOPEMBA,6461.0,3006.0,2015.0,mar-15,Sapopemba,17154,SAP
SAPOPEMBA,6637.0,3423.0,2015.0,jun-15,Sapopemba,17154,SAP
SAPOPEMBA,6716.0,4209.0,2015.0,set-15,Sapopemba,17154,SAP
SAPOPEMBA,6793.0,2073.0,2015.0,dez-15,Sapopemba,17154,SAP
SAPOPEMBA,6704.0,2845.0,2016.0,mar-16,Sapopemba,16768,SAP
SAPOPEMBA,6772.0,3502.0,2016.0,jun-16,Sapopemba,16768,SAP
SAPOPEMBA,7147.0,4049.0,2016.0,set-16,Sapopemba,16768,SAP
SAPOPEMBA,7089.0,2067.0,2016.0,dez-16,Sapopemba,16768,SAP
SAPOPEMBA,6766.0,3047.0,2017.0,mar-17,Sapopemba,16380,SAP
SAPOPEMBA,6772.0,3418.0,2017.0,jun-17,Sapopemba,16380,SAP
SAPOPEMBA,6779.0,4031.0,2017.0,set-17,Sapopemba,16380,SAP
SAPOPEMBA,6939.0,1910.0,2017.0,dez-17,Sapopemba,16380,SAP
SAUDE,189.0,238.0,2006.0,jun-06,Saúde,4590,SAU
SAUDE,189.0,362.0,2006.0,set-06,Saúde,4590,SAU
SAUDE,190.0,287.0,2006.0,dez-06,Saúde,4590,SAU
SAUDE,198.0,259.0,2007.0,mar-07,Saúde,4581,SAU
SAUDE,204.0,239.0,2007.0,jun-07,Saúde,4581,SAU
SAUDE,202.0,406.0,2007.0,set-07,Saúde,4581,SAU
SAUDE,227.0,184.0,2007.0,dez-07,Saúde,4581,SAU
SAUDE,328.0,173.0,2008.0,mar-08,Saúde,4570,SAU
SAUDE,341.0,224.0,2008.0,jun-08,Saúde,4570,SAU
SAUDE,443.0,262.0,2008.0,set-08,Saúde,4570,SAU
SAUDE,444.0,111.0,2008.0,dez-08,Saúde,4570,SAU
SAUDE,408.0,166.0,2009.0,mar-09,Saúde,4555,SAU
SAUDE,411.0,293.0,2009.0,jun-09,Saúde,4555,SAU
SAUDE,420.0,293.0,2009.0,set-09,Saúde,4555,SAU
SAUDE,419.0,282.0,2009.0,dez-09,Saúde,4555,SAU
SAUDE,392.0,320.0,2010.0,mar-10,Saúde,4538,SAU
SAUDE,391.0,384.0,2010.0,jun-10,Saúde,4538,SAU
SAUDE,398.0,515.0,2010.0,set-10,Saúde,4538,SAU
SAUDE,394.0,312.0,2010.0,dez-10,Saúde,4538,SAU
SAUDE,783.0,400.0,2011.0,mar-11,Saúde,4745,SAU
SAUDE,798.0,503.0,2011.0,jun-11,Saúde,4745,SAU
SAUDE,795.0,627.0,2011.0,set-11,Saúde,4745,SAU
SAUDE,815.0,294.0,2011.0,dez-11,Saúde,4745,SAU
SAUDE,881.0,394.0,2012.0,mar-12,Saúde,4956,SAU
SAUDE,882.0,543.0,2012.0,jun-12,Saúde,4956,SAU
SAUDE,942.0,518.0,2012.0,set-12,Saúde,4956,SAU
SAUDE,996.0,292.0,2012.0,dez-12,Saúde,4956,SAU
SAUDE,986.0,399.0,2013.0,mar-13,Saúde,5172,SAU
SAUDE,992.0,575.0,2013.0,jun-13,Saúde,5172,SAU
SAUDE,1040.0,696.0,2013.0,set-13,Saúde,5172,SAU
SAUDE,1041.0,404.0,2013.0,dez-13,Saúde,5172,SAU
SAUDE,1025.0,487.0,2014.0,mar-14,Saúde,5391,SAU
SAUDE,1025.0,611.0,2014.0,jun-14,Saúde,5391,SAU
SAUDE,1024.0,794.0,2014.0,set-14,Saúde,5391,SAU
SAUDE,1026.0,540.0,2014.0,dez-14,Saúde,5391,SAU
SAUDE,1064.0,558.0,2015.0,mar-15,Saúde,5610,SAU
SAUDE,1065.0,683.0,2015.0,jun-15,Saúde,5610,SAU
SAUDE,1068.0,827.0,2015.0,set-15,Saúde,5610,SAU
SAUDE,1070.0,394.0,2015.0,dez-15,Saúde,5610,SAU
SAUDE,1085.0,399.0,2016.0,mar-16,Saúde,5429,SAU
SAUDE,1095.0,480.0,2016.0,jun-16,Saúde,5429,SAU
SAUDE,1095.0,589.0,2016.0,set-16,Saúde,5429,SAU
SAUDE,1094.0,225.0,2016.0,dez-16,Saúde,5429,SAU
SAUDE,1125.0,334.0,2017.0,mar-17,Saúde,5242,SAU
SAUDE,1121.0,444.0,2017.0,jun-17,Saúde,5242,SAU
SAUDE,1121.0,548.0,2017.0,set-17,Saúde,5242,SAU
SAUDE,1154.0,200.0,2017.0,dez-17,Saúde,5242,SAU
SE,49.0,141.0,2006.0,jun-06,Sé,1031,SEE
SE,55.0,166.0,2006.0,set-06,Sé,1031,SEE
SE,54.0,172.0,2006.0,dez-06,Sé,1031,SEE
SE,52.0,135.0,2007.0,mar-07,Sé,1004,SEE
SE,52.0,125.0,2007.0,jun-07,Sé,1004,SEE
SE,48.0,183.0,2007.0,set-07,Sé,1004,SEE
SE,46.0,115.0,2007.0,dez-07,Sé,1004,SEE
SE,47.0,129.0,2008.0,mar-08,Sé,979,SEE
SE,51.0,155.0,2008.0,jun-08,Sé,979,SEE
SE,52.0,183.0,2008.0,set-08,Sé,979,SEE
SE,54.0,101.0,2008.0,dez-08,Sé,979,SEE
SE,55.0,139.0,2009.0,mar-09,Sé,950,SEE
SE,57.0,180.0,2009.0,jun-09,Sé,950,SEE
SE,57.0,181.0,2009.0,set-09,Sé,950,SEE
SE,57.0,200.0,2009.0,dez-09,Sé,950,SEE
SE,47.0,187.0,2010.0,mar-10,Sé,922,SEE
SE,39.0,202.0,2010.0,jun-10,Sé,922,SEE
SE,42.0,238.0,2010.0,set-10,Sé,922,SEE
SE,42.0,189.0,2010.0,dez-10,Sé,922,SEE
SE,88.0,207.0,2011.0,mar-11,Sé,1103,SEE
SE,88.0,215.0,2011.0,jun-11,Sé,1103,SEE
SE,88.0,260.0,2011.0,set-11,Sé,1103,SEE
SE,88.0,186.0,2011.0,dez-11,Sé,1103,SEE
SE,88.0,206.0,2012.0,mar-12,Sé,1305,SEE
SE,88.0,235.0,2012.0,jun-12,Sé,1305,SEE
SE,88.0,255.0,2012.0,set-12,Sé,1305,SEE
SE,88.0,177.0,2012.0,dez-12,Sé,1305,SEE
SE,116.0,139.0,2013.0,mar-13,Sé,1538,SEE
SE,114.0,160.0,2013.0,jun-13,Sé,1538,SEE
SE,104.0,188.0,2013.0,set-13,Sé,1538,SEE
SE,122.0,181.0,2013.0,dez-13,Sé,1538,SEE
SE,92.0,202.0,2014.0,mar-14,Sé,1798,SEE
SE,92.0,232.0,2014.0,jun-14,Sé,1798,SEE
SE,91.0,271.0,2014.0,set-14,Sé,1798,SEE
SE,92.0,250.0,2014.0,dez-14,Sé,1798,SEE
SE,92.0,248.0,2015.0,mar-15,Sé,2088,SEE
SE,92.0,286.0,2015.0,jun-15,Sé,2088,SEE
SE,92.0,323.0,2015.0,set-15,Sé,2088,SEE
SE,92.0,208.0,2015.0,dez-15,Sé,2088,SEE
SE,92.0,135.0,2016.0,mar-16,Sé,1995,SEE
SE,92.0,156.0,2016.0,jun-16,Sé,1995,SEE
SE,92.0,205.0,2016.0,set-16,Sé,1995,SEE
SE,92.0,127.0,2016.0,dez-16,Sé,1995,SEE
SE,92.0,138.0,2017.0,mar-17,Sé,1892,SEE
